"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","BA",0,-3.16764493053847,3.16764493053847,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","BA",0,-3.54153469663331,3.54153469663331,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","BA",0,-3.87955688306656,3.87955688306656,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","BA",0,-4.19040036397963,4.19040036397963,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","BA",0,-4.47972642154989,4.47972642154989,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","BA",0,-4.75146739580771,4.75146739580771,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","BA",0,-5.00848639959371,5.00848639959371,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","BA",0,-5.25294485183375,5.25294485183375,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","BA",0,-5.48652196003062,5.48652196003062,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","BA",0,-5.71055310976001,5.71055310976001,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","BA",0,-5.92612102651315,5.92612102651315,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","BA",0,-6.13411803133692,6.13411803133692,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","DM",0,-4.06839765192557,4.06839765192557,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","DM",0,-4.54860685460306,4.54860685460306,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","DM",0,-4.98274915897743,4.98274915897743,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","DM",0,-5.3819842107571,5.3819842107571,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","DM",0,-5.75358313648,5.75358313648,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","DM",0,-6.10259647788836,6.10259647788836,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","DM",0,-6.43270150368287,6.43270150368287,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","DM",0,-6.74667425470003,6.74667425470003,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","DM",0,-7.04667143852902,7.04667143852902,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","DM",0,-7.33440817149748,7.33440817149748,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","DM",0,-7.61127506333054,7.61127506333054,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","DM",0,-7.87841817582855,7.87841817582855,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","DO",0,-2.87039970477109,2.87039970477109,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","DO",0,-3.20920443123174,3.20920443123174,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","DO",0,-3.51550731726232,3.51550731726232,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","DO",0,-3.79718189108876,3.79718189108876,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","DO",0,-4.059358191919,4.059358191919,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","DO",0,-4.30559955715664,4.30559955715664,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","DO",0,-4.53850043107577,4.53850043107577,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","DO",0,-4.76001940953631,4.76001940953631,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","DO",0,-4.97167812669423,4.97167812669423,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","DO",0,-5.17468665831443,5.17468665831443,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","DO",0,-5.37002612917525,5.37002612917525,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","DO",0,-5.55850512676856,5.55850512676856,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","NA",0,-1.38590382434968,1.38590382434968,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","NA",0,-1.5494875807614,1.5494875807614,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","NA",0,-1.69737860111426,1.69737860111426,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","NA",0,-1.83337843014129,1.83337843014129,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","NA",0,-1.95996398454005,1.95996398454005,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","NA",0,-2.07885573652452,2.07885573652452,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","NA",0,-2.19130635144145,2.19130635144145,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","NA",0,-2.29826149044325,2.29826149044325,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","NA",0,-2.40045583817765,2.40045583817765,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","NA",0,-2.4984736507772,2.4984736507772,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","NA",0,-2.59278864086811,2.59278864086811,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","NA",0,-2.68379121557573,2.68379121557573,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","OL",0,-2.52615118105951,2.52615118105951,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","OL",0,-2.82432288114523,2.82432288114523,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","OL",0,-3.09389070336245,3.09389070336245,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","OL",0,-3.34178389961779,3.34178389961779,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","OL",0,-3.57251726085918,3.57251726085918,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","OL",0,-3.78922677158927,3.78922677158927,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","OL",0,-3.99419572303623,3.99419572303623,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","OL",0,-4.18914781564378,4.18914781564378,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","OL",0,-4.37542219319521,4.37542219319521,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","OL",0,-4.554083806442,4.554083806442,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","OL",0,-4.72599611335952,4.72599611335952,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","OL",0,-4.89187072712285,4.89187072712285,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","OT",0,-6.62243572030648,6.62243572030648,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","OT",0,-7.40410822361404,7.40410822361404,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","OT",0,-8.11079418456583,8.11079418456583,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","OT",0,-8.76065899472093,8.76065899472093,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","OT",0,-9.36553841160146,9.36553841160146,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","OT",0,-9.93365358045972,9.93365358045972,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","OT",0,-10.4709902671131,10.4709902671131,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","OT",0,-10.9820672412518,10.9820672412518,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","OT",0,-11.4703951374298,11.4703951374298,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","OT",0,-11.9387657790147,11.9387657790147,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","OT",0,-12.3894427656602,12.3894427656602,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","OT",0,-12.8242916280381,12.8242916280381,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","PB",3,-17.4048391050249,23.4048391050249,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","PB",3,-19.8133036543908,25.8133036543908,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","PB",3,-21.9907220454498,27.9907220454498,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","PB",3,-23.9930649070909,29.9930649070909,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","PB",3,-25.8568002003671,31.8568002003671,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","PB",3,-27.6072586575374,33.6072586575374,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","PB",3,-29.2628834305752,35.2628834305752,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","PB",3,-30.8375976094695,36.8375976094695,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","PB",3,-32.3422180501714,38.3422180501714,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","PB",3,-33.78534683038,39.78534683038,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","PB",3,-35.1739584816251,41.1739584816251,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","PB",3,-36.5138010179017,42.5138010179017,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","PE",0,-4.44503352435823,4.44503352435823,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","PE",0,-4.96969856136523,4.96969856136523,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","PE",0,-5.44403201212142,5.44403201212142,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","PE",0,-5.88022663739842,5.88022663739842,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","PE",0,-6.28622669535049,6.28622669535049,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","PE",0,-6.66755028653735,6.66755028653735,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","PE",0,-7.02821510638877,7.02821510638877,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","PE",0,-7.37125419042367,7.37125419042367,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","PE",0,-7.6990239055354,7.6990239055354,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","PE",0,-8.01339814661501,8.01339814661501,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","PE",0,-8.31589626043639,8.31589626043639,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","PE",0,-8.60777040658654,8.60777040658654,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","PF",0,-7.50748880664344,7.50748880664344,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","PF",0,-8.39362765598675,8.39362765598675,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","PF",0,-9.19475841296631,9.19475841296631,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","PF",0,-9.93147417648981,9.93147417648981,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","PF",0,-10.6171924897194,10.6171924897194,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","PF",0,-11.2612332099652,11.2612332099652,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","PF",0,-11.8703820686064,11.8703820686064,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","PF",0,-12.4497617447147,12.4497617447147,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","PF",0,-13.0033520503611,13.0033520503611,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","PF",0,-13.5343179211624,13.5343179211624,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","PF",0,-14.0452254747501,14.0452254747501,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","PF",0,-14.5381895599843,14.5381895599843,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","PH",0,-0.469480107863124,0.469480107863124,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","PH",0,-0.52489471763294,0.52489471763294,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","PH",0,-0.574993354325732,0.574993354325732,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","PH",0,-0.621063805448803,0.621063805448803,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","PH",0,-0.663945135804414,0.663945135804414,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","PH",0,-0.704220161794687,0.704220161794687,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","PH",0,-0.7423132284945,0.7423132284945,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","PH",0,-0.778544682158783,0.778544682158783,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","PH",0,-0.813163399961848,0.813163399961848,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","PH",0,-0.84636730085543,0.84636730085543,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","PH",0,-0.878316856764743,0.878316856764743,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","PH",0,-0.909144319564772,0.909144319564772,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","PL",0,-1.3039623609092,1.3039623609092,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","PL",0,-1.45787423954704,1.45787423954704,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","PL",0,-1.59702121401121,1.59702121401121,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","PL",0,-1.7249800629772,1.7249800629772,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","PL",0,-1.84408125562183,1.84408125562183,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","PL",0,-1.9559435413638,1.9559435413638,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","PL",0,-2.06174552180179,2.06174552180179,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","PL",0,-2.1623769459409,2.1623769459409,217,515,1567,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","PL",0,-2.2585290602522,2.2585290602522,217,515,1567,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","PL",0,-2.3507515767666,2.3507515767666,217,515,1567,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","PL",0,-2.43949019988555,2.43949019988555,217,515,1567,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","PL",0,-2.52511225394132,2.52511225394132,217,515,1567,63,0.95
"2021-02-26",3,2019,516,"abundance","NaiveArima","exclosures","PM",0,-3.55779730842848,3.55779730842848,217,515,1567,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","exclosures","PM",0,-3.97773831590594,3.97773831590594,217,515,1567,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","PM",0,-4.35739400694859,4.35739400694859,217,515,1567,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","PM",0,-4.70652344663837,4.70652344663837,217,515,1567,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","PM",0,-5.03148520575406,5.03148520575406,217,515,1567,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","PM",0,-5.33669596264273,5.33669596264273,217,515,1567,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","PM",0,-5.62537147392529,5.62537147392529,217,515,1567,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","PM",0,-5.89993937609681,5.89993937609681,217,515,1567,63,0.95
