"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-02-25",2,2020,528,"abundance","jags_RW","dm_controls","DM",23.463,14.739,33.191,217,540,1612,64,0.95
"2021-02-25",3,2020,529,"abundance","jags_RW","dm_controls","DM",38.044,0.199,134.055,217,540,1612,64,0.95
"2021-02-25",4,2020,530,"abundance","jags_RW","dm_controls","DM",48.259,1.799,196.9,217,540,1612,64,0.95
"2021-02-25",5,2020,531,"abundance","jags_RW","dm_controls","DM",52.689,0.978,196.9,217,540,1612,64,0.95
"2021-02-25",6,2020,532,"abundance","jags_RW","dm_controls","DM",54.816,0.557,196.9,217,540,1612,64,0.95
"2021-02-25",7,2020,533,"abundance","jags_RW","dm_controls","DM",55.703,0.332,196.9,217,540,1612,64,0.95
"2021-02-25",8,2020,534,"abundance","jags_RW","dm_controls","DM",55.629,0.201,196.9,217,540,1612,64,0.95
"2021-02-25",9,2020,535,"abundance","jags_RW","dm_controls","DM",55.508,0.118,196.9,217,540,1612,64,0.95
"2021-02-25",10,2020,536,"abundance","jags_RW","dm_controls","DM",54.875,0.053,196.9,217,540,1612,64,0.95
"2021-02-25",11,2020,537,"abundance","jags_RW","dm_controls","DM",53.937,0.014,196.9,217,540,1612,64,0.95
"2021-02-25",12,2020,538,"abundance","jags_RW","dm_controls","DM",53.177,0,196.9,217,540,1612,64,0.95
"2021-02-25",1,2021,539,"abundance","jags_RW","dm_controls","DM",52.044,0,196.9,217,540,1612,64,0.95
"2021-02-25",2,2021,540,"abundance","jags_RW","dm_controls","DM",51.627,0,196.9,217,540,1612,64,0.95
"2021-02-25",3,2021,541,"abundance","jags_RW","dm_controls","DM",50.777,0,196.9,217,540,1612,64,0.95
"2021-02-25",4,2021,542,"abundance","jags_RW","dm_controls","DM",49.504,0,196.9,217,540,1612,64,0.95
"2021-02-25",5,2021,543,"abundance","jags_RW","dm_controls","DM",47.982,0,196.9,217,540,1612,64,0.95
"2021-02-25",6,2021,544,"abundance","jags_RW","dm_controls","DM",47.044,0,196.9,217,540,1612,64,0.95
"2021-02-25",7,2021,545,"abundance","jags_RW","dm_controls","DM",46.614,0,196.9,217,540,1612,64,0.95
"2021-02-25",8,2021,546,"abundance","jags_RW","dm_controls","DM",45.616,0,196.9,217,540,1612,64,0.95
"2021-02-25",9,2021,547,"abundance","jags_RW","dm_controls","DM",44.961,0,196.9,217,540,1612,64,0.95
"2021-02-25",10,2021,548,"abundance","jags_RW","dm_controls","DM",44.686,0,196.9,217,540,1612,64,0.95
"2021-02-25",11,2021,549,"abundance","jags_RW","dm_controls","DM",44.023,0,196.9,217,540,1612,64,0.95
"2021-02-25",12,2021,550,"abundance","jags_RW","dm_controls","DM",43.426,0,196.9,217,540,1612,64,0.95
"2021-02-25",1,2022,551,"abundance","jags_RW","dm_controls","DM",43.109,0,196.9,217,540,1612,64,0.95
"2021-02-25",2,2022,552,"abundance","jags_RW","dm_controls","DM",42.769,0,196.9,217,540,1612,64,0.95
