"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","BA",0,-1.57737102311689,1.57737102311689,217,517,1583,65,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","BA",0,-2.23073949378623,2.23073949378623,217,517,1583,65,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","BA",0,-2.73208675442535,2.73208675442535,217,517,1583,65,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","BA",0,-3.15474204623378,3.15474204623378,217,517,1583,65,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","BA",0,-3.52710883342776,3.52710883342776,217,517,1583,65,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","BA",0,-3.86375414168823,3.86375414168823,217,517,1583,65,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","BA",0,-4.17333145244681,4.17333145244681,217,517,1583,65,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","BA",0,-4.46147898757246,4.46147898757246,217,517,1583,65,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","BA",0,-4.73211306935067,4.73211306935067,217,517,1583,65,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","BA",0,-4.98808514819948,4.98808514819948,217,517,1583,65,0.95
"2021-02-26",2,2020,528,"abundance","NaiveArima","exclosures","BA",0,-5.23154783885774,5.23154783885774,217,517,1583,65,0.95
"2021-02-26",3,2020,529,"abundance","NaiveArima","exclosures","BA",0,-5.46417350885071,5.46417350885071,217,517,1583,65,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","DM",0,-2.03072461959187,2.03072461959187,217,517,1583,65,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","DM",0,-2.87187829847177,2.87187829847177,217,517,1583,65,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","DM",0,-3.5173182173141,3.5173182173141,217,517,1583,65,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","DM",0,-4.06144923918375,4.06144923918375,217,517,1583,65,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","DM",0,-4.54083829298983,4.54083829298983,217,517,1583,65,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","DM",0,-4.97423912610756,4.97423912610756,217,517,1583,65,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","DM",0,-5.37279232469634,5.37279232469634,217,517,1583,65,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","DM",0,-5.74375659694354,5.74375659694354,217,517,1583,65,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","DM",0,-6.09217385877562,6.09217385877562,217,517,1583,65,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","DM",0,-6.42171509848931,6.42171509848931,217,517,1583,65,0.95
"2021-02-26",2,2020,528,"abundance","NaiveArima","exclosures","DM",0,-6.73515161572344,6.73515161572344,217,517,1583,65,0.95
"2021-02-26",3,2020,529,"abundance","NaiveArima","exclosures","DM",0,-7.03463643462821,7.03463643462821,217,517,1583,65,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","DO",0,-1.42935380017467,1.42935380017467,217,517,1583,65,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","DO",0,-2.02141152963654,2.02141152963654,217,517,1583,65,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","DO",0,-2.47571340389418,2.47571340389418,217,517,1583,65,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","DO",0,-2.85870760034934,2.85870760034934,217,517,1583,65,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","DO",0,-3.19613226108821,3.19613226108821,217,517,1583,65,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","DO",0,-3.50118747233601,3.50118747233601,217,517,1583,65,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","DO",0,-3.78171469078729,3.78171469078729,217,517,1583,65,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","DO",0,-4.04282305927308,4.04282305927308,217,517,1583,65,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","DO",0,-4.28806140052401,4.28806140052401,217,517,1583,65,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","DO",0,-4.52001359076914,4.52001359076914,217,517,1583,65,0.95
"2021-02-26",2,2020,528,"abundance","NaiveArima","exclosures","DO",0,-4.74063024784801,4.74063024784801,217,517,1583,65,0.95
"2021-02-26",3,2020,529,"abundance","NaiveArima","exclosures","DO",0,-4.95142680778836,4.95142680778836,217,517,1583,65,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","NA",0,-0.690129285729145,0.690129285729145,217,517,1583,65,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","NA",0,-0.975990195669013,0.975990195669013,217,517,1583,65,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","NA",0,-1.1953389866741,1.1953389866741,217,517,1583,65,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","NA",0,-1.38025857145829,1.38025857145829,217,517,1583,65,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","NA",0,-1.54317599615374,1.54317599615374,217,517,1583,65,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","NA",0,-1.69046460658782,1.69046460658782,217,517,1583,65,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","NA",0,-1.82591046252195,1.82591046252195,217,517,1583,65,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","NA",0,-1.95198039133803,1.95198039133803,217,517,1583,65,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","NA",0,-2.07038785718743,2.07038785718743,217,517,1583,65,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","exclosures","NA",0,-2.18238042288923,2.18238042288923,217,517,1583,65,0.95
"2021-02-26",2,2020,528,"abundance","NaiveArima","exclosures","NA",0,-2.28889989759955,2.28889989759955,217,517,1583,65,0.95
"2021-02-26",3,2020,529,"abundance","NaiveArima","exclosures","NA",0,-2.3906779733482,2.3906779733482,217,517,1583,65,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","exclosures","OL",0,-1.2579306583893,1.2579306583893,217,517,1583,65,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","exclosures","OL",0,-1.77898259761906,1.77898259761906,217,517,1583,65,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","exclosures","OL",0,-2.17879981272884,2.17879981272884,217,517,1583,65,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","exclosures","OL",0,-2.5158613167786,2.5158613167786,217,517,1583,65,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","exclosures","OL",0,-2.81281846313954,2.81281846313954,217,517,1583,65,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","exclosures","OL",0,-3.08128824485708,3.08128824485708,217,517,1583,65,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","exclosures","OL",0,-3.32817168866183,3.32817168866183,217,517,1583,65,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","exclosures","OL",0,-3.55796519523813,3.55796519523813,217,517,1583,65,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","exclosures","OL",0,-3.7737919751679,3.7737919751679,217,517,1583,65,0.95
