"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-02-25",2,2020,528,"abundance","nbsGARCH","controls_interp","BA",0.17770245034926,0,1,217,540,1622,64,0.95
"2021-02-25",3,2020,529,"abundance","nbsGARCH","controls_interp","BA",0.247547486023456,0,2,217,540,1622,64,0.95
"2021-02-25",4,2020,530,"abundance","nbsGARCH","controls_interp","BA",0.28933177392555,0,2,217,540,1622,64,0.95
"2021-02-25",5,2020,531,"abundance","nbsGARCH","controls_interp","BA",0.297805767754252,0,2,217,540,1622,64,0.95
"2021-02-25",6,2020,532,"abundance","nbsGARCH","controls_interp","BA",0.269655795806132,0,2,217,540,1622,64,0.95
"2021-02-25",7,2020,533,"abundance","nbsGARCH","controls_interp","BA",0.21993080966892,0,2,217,540,1622,64,0.95
"2021-02-25",8,2020,534,"abundance","nbsGARCH","controls_interp","BA",0.172405691213871,0,1,217,540,1622,64,0.95
"2021-02-25",9,2020,535,"abundance","nbsGARCH","controls_interp","BA",0.137408272037803,0,1,217,540,1622,64,0.95
"2021-02-25",10,2020,536,"abundance","nbsGARCH","controls_interp","BA",0.119119513241997,0,1,217,540,1622,64,0.95
"2021-02-25",11,2020,537,"abundance","nbsGARCH","controls_interp","BA",0.115254434850365,0,1,217,540,1622,64,0.95
"2021-02-25",12,2020,538,"abundance","nbsGARCH","controls_interp","BA",0.125169444004305,0,1,217,540,1622,64,0.95
"2021-02-25",1,2021,539,"abundance","nbsGARCH","controls_interp","BA",0.149752293834259,0,1,217,540,1622,64,0.95
"2021-02-25",2,2021,540,"abundance","nbsGARCH","controls_interp","BA",0.187335988393185,0,1,217,540,1622,64,0.95
"2021-02-25",3,2021,541,"abundance","nbsGARCH","controls_interp","BA",0.236091257940923,0,2,217,540,1622,64,0.95
"2021-02-25",4,2021,542,"abundance","nbsGARCH","controls_interp","BA",0.280174961377355,0,2,217,540,1622,64,0.95
"2021-02-25",5,2021,543,"abundance","nbsGARCH","controls_interp","BA",0.30104146575787,0,2,217,540,1622,64,0.95
"2021-02-25",6,2021,544,"abundance","nbsGARCH","controls_interp","BA",0.28623090970554,0,2,217,540,1622,64,0.95
"2021-02-25",7,2021,545,"abundance","nbsGARCH","controls_interp","BA",0.241198299900547,0,2,217,540,1622,64,0.95
"2021-02-25",8,2021,546,"abundance","nbsGARCH","controls_interp","BA",0.190704803792292,0,1,217,540,1622,64,0.95
"2021-02-25",9,2021,547,"abundance","nbsGARCH","controls_interp","BA",0.149294842077362,0,1,217,540,1622,64,0.95
"2021-02-25",10,2021,548,"abundance","nbsGARCH","controls_interp","BA",0.124652193135876,0,1,217,540,1622,64,0.95
"2021-02-25",11,2021,549,"abundance","nbsGARCH","controls_interp","BA",0.115307643673888,0,1,217,540,1622,64,0.95
"2021-02-25",12,2021,550,"abundance","nbsGARCH","controls_interp","BA",0.120405007419869,0,1,217,540,1622,64,0.95
"2021-02-25",1,2022,551,"abundance","nbsGARCH","controls_interp","BA",0.139084831969433,0,1,217,540,1622,64,0.95
"2021-02-25",2,2022,552,"abundance","nbsGARCH","controls_interp","BA",0.173408769229938,0,2,217,540,1622,64,0.95
"2021-02-25",2,2020,528,"abundance","nbsGARCH","controls_interp","DM",23.537952263255,15,33,217,540,1622,64,0.95
"2021-02-25",3,2020,529,"abundance","nbsGARCH","controls_interp","DM",22.4856780207723,12,35,217,540,1622,64,0.95
"2021-02-25",4,2020,530,"abundance","nbsGARCH","controls_interp","DM",20.7522962311065,9,34,217,540,1622,64,0.95
"2021-02-25",5,2020,531,"abundance","nbsGARCH","controls_interp","DM",18.7928758145754,8,33,217,540,1622,64,0.95
"2021-02-25",6,2020,532,"abundance","nbsGARCH","controls_interp","DM",16.8304201243234,6,30,217,540,1622,64,0.95
"2021-02-25",7,2020,533,"abundance","nbsGARCH","controls_interp","DM",15.2839195948279,5,28,217,540,1622,64,0.95
"2021-02-25",8,2020,534,"abundance","nbsGARCH","controls_interp","DM",14.1302359781954,4,26,217,540,1622,64,0.95
"2021-02-25",9,2020,535,"abundance","nbsGARCH","controls_interp","DM",13.741299106339,4,26,217,540,1622,64,0.95
"2021-02-25",10,2020,536,"abundance","nbsGARCH","controls_interp","DM",14.0196677232911,4,26,217,540,1622,64,0.95
"2021-02-25",11,2020,537,"abundance","nbsGARCH","controls_interp","DM",14.8331267291667,4,28,217,540,1622,64,0.95
"2021-02-25",12,2020,538,"abundance","nbsGARCH","controls_interp","DM",15.9632657153502,4,28,217,540,1622,64,0.95
"2021-02-25",1,2021,539,"abundance","nbsGARCH","controls_interp","DM",17.1659416086118,5,31,217,540,1622,64,0.95
"2021-02-25",2,2021,540,"abundance","nbsGARCH","controls_interp","DM",18.1708455854622,5,32,217,540,1622,64,0.95
"2021-02-25",3,2021,541,"abundance","nbsGARCH","controls_interp","DM",18.53074846409,5,31,217,540,1622,64,0.95
"2021-02-25",4,2021,542,"abundance","nbsGARCH","controls_interp","DM",18.1468054339613,6,32,217,540,1622,64,0.95
"2021-02-25",5,2021,543,"abundance","nbsGARCH","controls_interp","DM",17.1502251838692,6,30,217,540,1622,64,0.95
"2021-02-25",6,2021,544,"abundance","nbsGARCH","controls_interp","DM",15.8913994198295,5,28,217,540,1622,64,0.95
"2021-02-25",7,2021,545,"abundance","nbsGARCH","controls_interp","DM",14.7090011090546,5,27,217,540,1622,64,0.95
"2021-02-25",8,2021,546,"abundance","nbsGARCH","controls_interp","DM",13.8755826649493,4,27,217,540,1622,64,0.95
"2021-02-25",9,2021,547,"abundance","nbsGARCH","controls_interp","DM",13.5464146230906,4,27,217,540,1622,64,0.95
"2021-02-25",10,2021,548,"abundance","nbsGARCH","controls_interp","DM",13.7590594939625,4,26,217,540,1622,64,0.95
"2021-02-25",11,2021,549,"abundance","nbsGARCH","controls_interp","DM",14.4906705750656,4,27,217,540,1622,64,0.95
"2021-02-25",12,2021,550,"abundance","nbsGARCH","controls_interp","DM",15.6102403690977,4,29,217,540,1622,64,0.95
"2021-02-25",1,2022,551,"abundance","nbsGARCH","controls_interp","DM",16.8685521039412,4,32,217,540,1622,64,0.95
"2021-02-25",2,2022,552,"abundance","nbsGARCH","controls_interp","DM",17.9403446359955,5,34,217,540,1622,64,0.95
"2021-02-25",2,2020,528,"abundance","nbsGARCH","controls_interp","DO",0.91163345852413,0,3,217,540,1622,64,0.95
"2021-02-25",3,2020,529,"abundance","nbsGARCH","controls_interp","DO",1.69512556966786,0,5,217,540,1622,64,0.95
