"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-02-26",3,2019,516,"abundance","AutoArima","all","BA",-2.61019135596719e-05,-9.78017146033321,9.78011925650609,217,515,1561,63,0.95
"2021-02-26",4,2019,517,"abundance","AutoArima","all","BA",-3.21901349403756e-05,-10.7791824653657,10.7791180850958,217,515,1561,63,0.95
"2021-02-26",5,2019,518,"abundance","AutoArima","all","BA",-3.82783563210795e-05,-11.6931524093394,11.6930758526267,217,515,1561,63,0.95
"2021-02-26",6,2019,519,"abundance","AutoArima","all","BA",-4.43665777017832e-05,-12.5406885089009,12.5405997757455,217,515,1561,63,0.95
"2021-02-26",7,2019,520,"abundance","AutoArima","all","BA",-5.04547990824872e-05,-13.3344643125048,13.3343634029066,217,515,1561,63,0.95
"2021-02-26",7,2019,521,"abundance","AutoArima","all","BA",-5.65430204631911e-05,-14.083572806822,14.0834597207811,217,515,1561,63,0.95
"2021-02-26",8,2019,522,"abundance","AutoArima","all","BA",-6.26312418438948e-05,-14.7948004720064,14.7946752095228,217,515,1561,63,0.95
"2021-02-26",9,2019,523,"abundance","AutoArima","all","BA",-6.87194632245987e-05,-15.47337170238,15.4732342634535,217,515,1561,63,0.95
"2021-02-26",10,2019,524,"abundance","AutoArima","all","BA",-7.48076846053024e-05,-16.1234101520025,16.1232605366333,217,515,1561,63,0.95
"2021-02-26",11,2019,525,"abundance","AutoArima","all","BA",-8.08959059860064e-05,-16.7482384079883,16.7480766161763,217,515,1561,63,0.95
"2021-02-26",12,2019,526,"abundance","AutoArima","all","BA",-8.69841273667101e-05,-17.3505802760689,17.3504063078142,217,515,1561,63,0.95
"2021-02-26",1,2020,527,"abundance","AutoArima","all","BA",-9.3072348747414e-05,-17.932701775432,17.9325156307345,217,515,1561,63,0.95
"2021-02-26",3,2019,516,"abundance","AutoArima","all","DM",26.0470755824832,-0.412314735990918,52.5064659009573,217,515,1561,63,0.95
"2021-02-26",4,2019,517,"abundance","AutoArima","all","DM",25.9777842839558,-3.28427704954267,55.2398456174543,217,515,1561,63,0.95
"2021-02-26",5,2019,518,"abundance","AutoArima","all","DM",26.0241484945387,-5.70553486606417,57.7538318551416,217,515,1561,63,0.95
"2021-02-26",6,2019,519,"abundance","AutoArima","all","DM",25.9696904464154,-8.10394118421219,60.043322077043,217,515,1561,63,0.95
"2021-02-26",7,2019,520,"abundance","AutoArima","all","DM",25.996125528193,-10.2123888083796,62.2046398647657,217,515,1561,63,0.95
"2021-02-26",7,2019,521,"abundance","AutoArima","all","DM",25.9861631838983,-12.264966624876,64.2372929926726,217,515,1561,63,0.95
"2021-02-26",8,2019,522,"abundance","AutoArima","all","DM",25.9940677427892,-14.1860953754594,66.1742308610378,217,515,1561,63,0.95
"2021-02-26",9,2019,523,"abundance","AutoArima","all","DM",25.9885081596346,-16.0395789641504,68.0165952834195,217,515,1561,63,0.95
"2021-02-26",10,2019,524,"abundance","AutoArima","all","DM",25.9911373129757,-17.8020613373522,69.7843359633036,217,515,1561,63,0.95
"2021-02-26",11,2019,525,"abundance","AutoArima","all","DM",25.9897219685362,-19.502412502249,71.4818564393214,217,515,1561,63,0.95
"2021-02-26",12,2019,526,"abundance","AutoArima","all","DM",25.9907099950812,-21.1379746122941,73.1193946024565,217,515,1561,63,0.95
"2021-02-26",1,2020,527,"abundance","AutoArima","all","DM",25.9901292128056,-22.7209421799283,74.7012006055396,217,515,1561,63,0.95
