"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-02-26",3,2019,516,"abundance","NaiveArima","dm_controls","DM",9,-7.54530339612784,25.5453033961278,217,515,1568,63,0.95
"2021-02-26",4,2019,517,"abundance","NaiveArima","dm_controls","DM",9,-9.49821155104999,27.49821155105,217,515,1568,63,0.95
"2021-02-26",5,2019,518,"abundance","NaiveArima","dm_controls","DM",9,-11.2637754800254,29.2637754800254,217,515,1568,63,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","dm_controls","DM",9,-12.8873790761333,30.8873790761333,217,515,1568,63,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","dm_controls","DM",9,-14.3985924563816,32.3985924563816,217,515,1568,63,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","dm_controls","DM",9,-15.8179550941918,33.8179550941918,217,515,1568,63,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","dm_controls","DM",9,-17.1604216551415,35.1604216551415,217,515,1568,63,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","dm_controls","DM",9,-18.4372817037745,36.4372817037745,217,515,1568,63,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","dm_controls","DM",9,-19.6573061087353,37.6573061087353,217,515,1568,63,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","dm_controls","DM",9,-20.8274698814237,38.8274698814237,217,515,1568,63,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","dm_controls","DM",9,-21.9534283342688,39.9534283342688,217,515,1568,63,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","dm_controls","DM",9,-23.0398422555761,41.0398422555761,217,515,1568,63,0.95
