"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-02-26",6,2019,519,"abundance","NaiveArima","controls","BA",0,-1.51835161195514,1.51835161195514,217,518,1590,66,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","controls","BA",0,-2.14727344207801,2.14727344207801,217,518,1590,66,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","controls","BA",0,-2.62986213566041,2.62986213566041,217,518,1590,66,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","controls","BA",0,-3.03670322391029,3.03670322391029,217,518,1590,66,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","controls","BA",0,-3.39513741807808,3.39513741807808,217,518,1590,66,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","controls","BA",0,-3.71918669942243,3.71918669942243,217,518,1590,66,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","controls","BA",0,-4.01718076798736,4.01718076798736,217,518,1590,66,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","controls","BA",0,-4.29454688415603,4.29454688415603,217,518,1590,66,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","controls","BA",0,-4.55505483586543,4.55505483586543,217,518,1590,66,0.95
"2021-02-26",2,2020,528,"abundance","NaiveArima","controls","BA",0,-4.8014493827664,4.8014493827664,217,518,1590,66,0.95
"2021-02-26",3,2020,529,"abundance","NaiveArima","controls","BA",0,-5.03580259668651,5.03580259668651,217,518,1590,66,0.95
"2021-02-26",4,2020,530,"abundance","NaiveArima","controls","BA",0,-5.25972427132083,5.25972427132083,217,518,1590,66,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","controls","DM",12,3.75284848959425,20.2471515104058,217,518,1590,66,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","controls","DM",12,0.336766483038433,23.6632335169616,217,518,1590,66,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","controls","DM",12,-2.28448543374116,26.2844854337412,217,518,1590,66,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","controls","DM",12,-4.4943030208115,28.4943030208115,217,518,1590,66,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","controls","DM",12,-6.44119139800732,30.4411913980073,217,518,1590,66,0.95
