"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-02-26",3,2019,516,"abundance","AutoArima","controls","BA",5.92419697069325e-07,-1.74359407673055,1.74359526156995,217,515,1562,63,0.95
"2021-02-26",4,2019,517,"abundance","AutoArima","controls","BA",7.06973527261643e-07,-1.85766694758647,1.85766836153352,217,515,1562,63,0.95
"2021-02-26",5,2019,518,"abundance","AutoArima","controls","BA",8.21527357453954e-07,-1.96512916381908,1.96513080687379,217,515,1562,63,0.95
"2021-02-26",6,2019,519,"abundance","AutoArima","controls","BA",9.36081187646266e-07,-2.06701203045215,2.06701390261452,217,515,1562,63,0.95
"2021-02-26",7,2019,520,"abundance","AutoArima","controls","BA",1.05063501783858e-06,-2.16410369459479,2.16410579586483,217,515,1562,63,0.95
"2021-02-26",7,2019,521,"abundance","AutoArima","controls","BA",1.1651888480309e-06,-2.25702255928448,2.25702488966217,217,515,1562,63,0.95
"2021-02-26",8,2019,522,"abundance","AutoArima","controls","BA",1.27974267822321e-06,-2.34626444206819,2.34626700155355,217,515,1562,63,0.95
"2021-02-26",9,2019,523,"abundance","AutoArima","controls","BA",1.39429650841552e-06,-2.43223411688532,2.43223690547834,217,515,1562,63,0.95
"2021-02-26",10,2019,524,"abundance","AutoArima","controls","BA",1.50885033860784e-06,-2.51526713015489,2.51527014785556,217,515,1562,63,0.95
"2021-02-26",11,2019,525,"abundance","AutoArima","controls","BA",1.62340416880015e-06,-2.59564532309538,2.59564856990372,217,515,1562,63,0.95
"2021-02-26",12,2019,526,"abundance","AutoArima","controls","BA",1.73795799899246e-06,-2.67360814670762,2.67361162262362,217,515,1562,63,0.95
"2021-02-26",1,2020,527,"abundance","AutoArima","controls","BA",1.85251182918477e-06,-2.74936108458668,2.74936478961034,217,515,1562,63,0.95
"2021-02-26",3,2019,516,"abundance","AutoArima","controls","DM",11.5321572104148,0.864475576098021,22.1998388447316,217,515,1562,63,0.95
"2021-02-26",4,2019,517,"abundance","AutoArima","controls","DM",11.9820570166617,0.796223708396262,23.1678903249271,217,515,1562,63,0.95
"2021-02-26",5,2019,518,"abundance","AutoArima","controls","DM",12.384733344925,0.830407839454475,23.9390588503956,217,515,1562,63,0.95
"2021-02-26",6,2019,519,"abundance","AutoArima","controls","DM",12.7318727189501,0.8961267321853,24.567618705715,217,515,1562,63,0.95
"2021-02-26",7,2019,520,"abundance","AutoArima","controls","DM",13.0390829949604,0.995659955565769,25.0825060343549,217,515,1562,63,0.95
"2021-02-26",7,2019,521,"abundance","AutoArima","controls","DM",13.3060143751747,1.10392635994696,25.5081023904025,217,515,1562,63,0.95
"2021-02-26",8,2019,522,"abundance","AutoArima","controls","DM",13.5409418997956,1.21963057869643,25.8622532208947,217,515,1562,63,0.95
"2021-02-26",9,2019,523,"abundance","AutoArima","controls","DM",13.7458554641035,1.33340872956458,26.1583021986424,217,515,1562,63,0.95
"2021-02-26",10,2019,524,"abundance","AutoArima","controls","DM",13.9257147660199,1.44415239505952,26.4072771369803,217,515,1562,63,0.95
"2021-02-26",11,2019,525,"abundance","AutoArima","controls","DM",14.082891599302,1.54846236136826,26.6173208372357,217,515,1562,63,0.95
"2021-02-26",12,2019,526,"abundance","AutoArima","controls","DM",14.2206688574081,1.64595162889047,26.7953860859257,217,515,1562,63,0.95
"2021-02-26",1,2020,527,"abundance","AutoArima","controls","DM",14.3411818444139,1.73562997599775,26.9467337128301,217,515,1562,63,0.95
"2021-02-26",3,2019,516,"abundance","AutoArima","controls","DO",3.74764012781289,-3.06137983882776,10.5566600944535,217,515,1562,63,0.95
"2021-02-26",4,2019,517,"abundance","AutoArima","controls","DO",3.74764012781289,-3.06137983882776,10.5566600944535,217,515,1562,63,0.95
"2021-02-26",5,2019,518,"abundance","AutoArima","controls","DO",3.74764012781289,-3.06137983882776,10.5566600944535,217,515,1562,63,0.95
"2021-02-26",6,2019,519,"abundance","AutoArima","controls","DO",3.74764012781289,-3.06137983882776,10.5566600944535,217,515,1562,63,0.95
"2021-02-26",7,2019,520,"abundance","AutoArima","controls","DO",3.74764012781289,-3.06137983882776,10.5566600944535,217,515,1562,63,0.95
"2021-02-26",7,2019,521,"abundance","AutoArima","controls","DO",3.74764012781289,-3.06137983882776,10.5566600944535,217,515,1562,63,0.95
"2021-02-26",8,2019,522,"abundance","AutoArima","controls","DO",3.74764012781289,-3.06137983882776,10.5566600944535,217,515,1562,63,0.95
"2021-02-26",9,2019,523,"abundance","AutoArima","controls","DO",3.74764012781289,-3.06137983882776,10.5566600944535,217,515,1562,63,0.95
"2021-02-26",10,2019,524,"abundance","AutoArima","controls","DO",3.74764012781289,-3.06137983882776,10.5566600944535,217,515,1562,63,0.95
"2021-02-26",11,2019,525,"abundance","AutoArima","controls","DO",3.74764012781289,-3.06137983882776,10.5566600944535,217,515,1562,63,0.95
