"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-02-26",6,2019,519,"abundance","NaiveArima","all","BA",0,-5.78740096292823,5.78740096292823,217,518,1589,66,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","all","BA",0,-8.18462093266422,8.18462093266422,217,518,1589,66,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","all","BA",0,-10.0240725115647,10.0240725115647,217,518,1589,66,0.95
"2021-02-26",8,2019,522,"abundance","NaiveArima","all","BA",0,-11.5748019258565,11.5748019258565,217,518,1589,66,0.95
"2021-02-26",9,2019,523,"abundance","NaiveArima","all","BA",0,-12.9410219661553,12.9410219661553,217,518,1589,66,0.95
"2021-02-26",10,2019,524,"abundance","NaiveArima","all","BA",0,-14.1761792960662,14.1761792960662,217,518,1589,66,0.95
"2021-02-26",11,2019,525,"abundance","NaiveArima","all","BA",0,-15.3120236853239,15.3120236853239,217,518,1589,66,0.95
"2021-02-26",12,2019,526,"abundance","NaiveArima","all","BA",0,-16.3692418653284,16.3692418653284,217,518,1589,66,0.95
"2021-02-26",1,2020,527,"abundance","NaiveArima","all","BA",0,-17.3622028887847,17.3622028887847,217,518,1589,66,0.95
"2021-02-26",2,2020,528,"abundance","NaiveArima","all","BA",0,-18.3013687755049,18.3013687755049,217,518,1589,66,0.95
"2021-02-26",3,2020,529,"abundance","NaiveArima","all","BA",0,-19.1946375053745,19.1946375053745,217,518,1589,66,0.95
"2021-02-26",4,2020,530,"abundance","NaiveArima","all","BA",0,-20.0481450231295,20.0481450231295,217,518,1589,66,0.95
"2021-02-26",6,2019,519,"abundance","NaiveArima","all","DM",22,6.62928879839284,37.3707112016072,217,518,1589,66,0.95
"2021-02-26",7,2019,520,"abundance","NaiveArima","all","DM",22,0.26253175536711,43.7374682446329,217,518,1589,66,0.95
"2021-02-26",7,2019,521,"abundance","NaiveArima","all","DM",22,-4.62285274965166,48.6228527496517,217,518,1589,66,0.95
